Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Iran, Islamic Rep.",IRN,,,,,245.9576002,260.9718319,281.3298836,311.5795383,340.4678385,370.1264155,449.3730214,541.5624484,831.249137,1388.887219,1488.609336,1876.818792,2138.086276,2019.064672,2299.920541,2315.308305,2400.732472,2886.592203,3357.209121,3351.433497,3590.716481,4020.485685,2488.460812,2184.129268,2075.112621,2058.750602,,,1018.749304,1125.121024,1502.099729,1799.671921,1683.633829,1611.307719,1613.599302,1536.715193,1726.63011,1718.965293,1975.538621,2353.930989,2737.112118,3140.19809,3983.582294,4899.31216,4931.282897,5674.923927,6815.570191,,
Iraq,IRQ,245.0024199,254.6707674,250.7568718,288.1287271,305.517034,320.425203,312.4143158,342.6679942,344.7259127,362.1130932,404.1140055,505.2982002,591.9461172,1148.85288,1377.417094,1606.114177,1871.908024,2154.158842,2984.115746,3483.549332,2319.601295,2547.573356,2529.590291,2797.545786,2837.911402,2508.693053,2680.811503,2603.674044,2836.116336,,,,,,,,466.2142179,467.6216797,777.0146617,1086.380289,772.3708815,751.6201969,,956.3548273,1342.13317,2321.152171,3091.015329,4472.055182,3701.861626,4375.906225,5686.608364,6454.619628,
Iceland,ISL,1418.12587,1562.23073,1831.705656,2297.920643,2723.52095,3215.694178,3125.649492,2354.480027,2039.196295,2538.187621,3203.921361,3955.365574,5356.790577,6936.249815,6358.561761,7470.932702,9809.743472,11070.26853,12453.37598,14602.23656,14913.00244,13508.60328,11498.89682,11782.36506,12178.06192,16163.0001,22120.55479,24089.7289,22101.9925,25008.84946,26405.91588,26722.44119,23230.4718,23662.80668,26239.0273,27261.17166,27378.19298,30256.5829,31518.38229,30928.67564,27803.06225,30979.11448,37889.8212,45370.12645,54885.2613,54813.95469,65566.30917,53028.78788,38039.29963,39507.14423,44030.57988,42416.03803,
Israel,ISR,1595.860165,1132.382866,1257.743162,1375.942829,1429.319391,1513.888674,1428.446411,1412.470279,1587.769579,1806.422695,1815.93627,2278.840038,2819.451184,3721.524668,3570.763172,3531.261737,3812.971925,3690.743636,4625.286651,5616.54684,5863.582711,6095.93452,6683.435283,6261.785796,5698.715086,6908.919348,8120.01471,9881.242706,9871.574325,11264.01838,11956.0089,12838.41816,12530.99838,13830.28675,17310.09121,18464.52987,18586.73744,18392.14176,18088.97745,19859.30215,19093.10966,17195.49106,17739.70184,18588.80505,19330.02435,20624.57995,23274.30029,27591.62242,26032.16351,30389.12219,33250.0909,,
Italy,ITA,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2029.933298,2221.422056,2573.60261,3088.214537,3488.922244,3957.029862,3885.833578,4435.502486,5405.634713,6735.040422,8148.120532,7344.49093,7280.602289,7546.574406,7457.105018,7698.91226,10901.85534,13714.95754,15169.75603,15788.31477,20065.34534,21154.80251,22394.75541,18054.53111,18631.53091,19910.00067,22271.33092,21069.54779,21519.06412,21227.31087,19388.27875,19721.9652,21435.1393,26291.33804,29832.6129,30478.84559,31776.97775,35826.02346,38563.05305,35073.15802,33760.58975,36147.6461,33071.83931,
Jamaica,JAM,452.8340281,463.3558863,484.298401,517.6204692,552.3633927,615.07726,636.4099654,594.3059535,645.6806933,751.5893307,812.3226664,974.0199876,974.3268746,1196.02158,1420.984985,1455.572374,1578.000739,1271.219982,1152.520007,1256.155368,1377.712603,1496.97573,1615.165248,1041.082723,908.7616401,1179.274629,1398.369451,1624.657452,1854.788845,1921.42603,1706.622733,1459.095649,2003.755845,2007.369266,2344.141928,2600.598346,2948.82784,3419.20432,3430.425939,3479.056754,3495.299336,3713.087774,3591.513145,3856.273424,4178.908271,4469.610846,4791.111079,5089.624007,4467.789039,4887.827039,5321.443214,5440.452465,
Jordan,JOR,,,,,531.701915,548.2008149,494.1112653,412.9164603,486.5099527,424.084711,430.8932109,482.6761532,558.4736542,685.1729833,753.0792805,910.7533356,1077.132363,1287.678265,1558.305188,1792.622109,1933.732185,1983.542023,2003.62401,1946.913575,1888.620586,2333.091075,2374.004732,2129.352647,1381.256974,1312.280358,1225.51966,1422.766796,1435.288769,1535.988732,1603.682162,1601.932785,1624.669876,1720.822513,1740.54568,1763.16947,1824.886122,1901.580379,1973.862069,2156.439822,2325.42541,2719.822469,3022.541954,3797.413629,4027.052081,4370.721033,4665.94354,4909.028094,
Japan,JPN,563.5867598,633.6403152,717.8669152,835.6572525,919.7766882,1058.503561,1228.90921,1450.619652,1669.0982,2003.647047,2234.261666,2917.658976,3931.301627,4281.359928,4581.574389,5111.295149,6230.335688,8675.013997,8953.59152,9307.839295,10212.37814,9428.87465,10213.95828,10786.78618,11465.72578,16882.27395,20355.60522,24592.77201,24505.7673,25123.63179,28540.77148,31013.64715,35451.29751,38814.89438,42522.06659,37421.67386,34294.89898,30967.28809,34998.80997,37291.70616,32716.41867,31235.58818,33690.93773,36441.50449,35781.23498,34102.20617,34094.88711,37972.23721,39473.36291,43117.76827,46134.56824,46720.35666,
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463231,1512.485066,1515.104043,1433.461534,1320.321628,1288.239021,1350.333844,1445.56941,1468.701786,1130.113603,1229.000958,1490.926751,1658.031146,2068.123518,2874.288483,3771.278957,5291.574022,6771.416639,8513.567547,7164.931391,9070.009729,11356.58348,12116.15461,
Kenya,KEN,94.83525295,100.6042551,104.0127021,108.5589324,104.9921733,118.556282,121.3807515,128.8576693,134.193724,142.4974185,152.5537034,174.3980326,199.6953219,228.7611814,241.6792741,248.2525997,309.3759198,351.6674494,398.0716366,446.6042115,405.5632048,366.2663152,327.7813434,326.8548944,312.0563948,354.9929364,377.0782599,381.5784287,365.4306688,365.6145465,336.3233918,327.880338,222.5998385,268.3777016,329.9399953,427.3671233,453.1483,474.5095318,423.1169342,406.1157055,404.2162063,398.4099451,439.5959057,462.0497683,523.6137892,612.2325312,721.4590107,785.7342003,767.8737535,787.0639352,799.9612452,942.5408848,
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9451631,575.9551334,513.0359215,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.04934,279.620275,308.4090314,321.726538,380.5073624,433.2351189,476.4800976,543.1107024,721.7686908,966.3936272,871.2182975,880.0385141,1124.077623,1159.92974,
Cambodia,KHM,109.5186252,109.5566437,117.9156302,123.730817,134.3498164,138.8041906,143.8523912,156.87125,141.8548978,102.3136237,135.2976209,68.92819845,93.9276829,77.76126294,,,,,,,,,,,,,,,,,,,251.4266166,267.6283312,319.5414946,316.1859813,302.1609356,267.0378131,294.0723366,298.9503625,319.0848624,337.0772587,360.1448905,405.9378328,471.1625029,536.6577307,628.4268517,742.5713353,735.4192635,782.6188886,878.3830178,944.4142464,
Kiribati,KIR,,,,,,,,,,325.9297662,340.7138791,414.0851271,680.880719,1804.939813,1137.960024,831.0683556,765.5147369,871.8883445,801.8242359,512.484865,524.2014712,517.1431623,500.0413257,473.8528641,342.6628555,321.7022824,363.3681198,455.3773613,425.3670133,399.9699196,660.7037374,677.1290835,653.448301,745.8959046,754.2830096,875.5715377,878.4052873,838.5288137,867.5194306,815.4891351,748.8787502,842.1898386,1031.789931,1149.376123,1173.31415,1138.284501,1316.956881,1424.038886,1320.48003,1539.047436,1735.554046,1736.198171,
St. Kitts and Nevis,KNA,243.8383037,246.0784669,253.9588205,268.6873262,276.2376791,299.2261047,353.3406198,314.6619539,348.091536,363.1745466,441.1046622,517.6152435,546.0129639,710.9629959,753.5131245,681.7906344,680.1276194,783.8929767,918.041155,1110.982506,1315.918716,1401.415422,1402.63442,1655.956774,1856.391428,2257.911756,2616.138691,3086.043719,3506.615184,3898.816266,4013.129911,4395.927424,4740.919415,5234.302308,5380.076867,5659.135563,6268.426776,6472.581513,6787.323181,9146.472739,9865.097194,10185.96229,9680.926749,10275.46966,10916.19012,12634.96332,13658.66039,14480.5888,13316.33949,12904.06685,13198.36438,14313.97432,
"Korea, Rep.",KOR,91.62360601,103.8672749,142.3626527,120.63605,105.7698691,130.2648401,157.2902539,194.7795608,239.231464,278.7873797,302.2277793,322.7225528,403.4641509,555.6677296,608.2277798,824.423333,1041.586281,1382.921004,1746.730347,1674.387559,1845.65362,1938.112133,2117.529507,2306.860313,2367.782505,2702.641221,3367.542808,4465.670323,5438.252668,6153.093997,7122.701332,7555.272527,8219.896199,9525.43563,11467.81385,12249.17315,11234.777,7462.838645,9554.439443,11346.66499,10654.93555,12093.7573,13451.22942,15028.94015,17550.85389,19676.12418,21590.10558,19028.01293,16958.65239,20540.17693,22388.39597,22590.15825,
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.762401,1490.361033,1587.505829,1969.562713,2135.332847,2194.372651,2278.62418,2736.487102,3302.923939,3198.925592,3238.646286,3705.674351,3568.048768,
Kuwait,KWT,,5454.2226,4980.429721,4802.342166,4348.806887,4480.980272,4166.778601,4164.996411,3989.803288,3829.358671,4800.819939,5131.332239,5832.205097,13160.55885,11450.42755,11808.44317,12034.77552,12519.49801,18982.32802,20881.51264,17406.71023,14317.39131,13240.83724,13148.47366,12393.35562,9828.932289,11650.48766,10306.94758,11807.30243,8946.505088,5505.938558,,,,17143.49245,19866.30273,18551.62079,15065.65176,16564.45564,19786.69504,17616.22906,18620.35233,22621.85829,27061.88577,35185.93067,42011.77433,44902.31827,54548.61531,37160.54324,40090.74627,51496.92715,,
Latin America & Caribbean (developing only),LAC,362.8339207,406.6163647,395.8820917,428.8456643,452.1993332,482.4165009,481.6844475,506.9830539,551.313339,583.5285943,631.213845,697.1458515,887.3878211,1152.044993,1210.997835,1310.762849,1399.558672,1548.795898,1789.238761,2069.721095,2334.467766,2147.589086,1868.230144,1799.740537,1821.188107,1815.497248,1863.009649,2073.939126,2227.223165,2558.658628,2660.712743,2821.397884,3253.713854,3651.314426,3777.906517,4020.797246,4329.427572,4267.791234,3781.690318,4137.905367,3975.691509,3500.725136,3538.48884,3993.205606,4781.673901,5526.744987,6455.470198,7452.436903,6916.401075,8451.346885,9345.20243,9191.915334,
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,491.1950741,643.5195268,469.7912299,279.4083982,149.5578219,173.1972724,203.9240847,235.26363,250.7448414,287.0273566,324.8916538,362.0130218,375.7418916,342.7715302,246.1455401,274.516905,321.2894841,323.3207344,317.0602296,360.0817871,415.2222521,472.4084631,585.6405752,702.2701311,886.7596524,930.5859445,1122.852316,1265.709344,1417.079558,
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.680533,1015.461212,1050.116702,1617.271936,1965.337082,2597.593375,3226.980273,3863.246579,4457.925252,5093.211696,5538.568383,5509.241734,5334.880244,5256.656911,5447.780468,5442.363165,5654.234093,5483.17952,5499.86465,6052.620352,7185.61148,8159.021981,8551.852416,9148.129013,9705.392234,
Liberia,LBR,160.6442367,163.9470377,167.3337991,178.8499053,182.9741669,190.4922388,198.4795931,205.2883404,221.9046588,227.5786122,234.3004567,245.8320079,251.460663,307.6961627,354.6171273,356.0083722,390.3065209,404.0336007,444.6118638,451.6239931,431.4999763,424.2609367,390.6837287,392.1178537,387.4032079,381.0671037,442.9461015,478.3853492,367.9426191,182.7971869,168.436541,110.1705944,79.94621075,65.47315997,64.81015385,72.52703953,125.100939,140.5739055,161.1376725,182.9427735,171.7370789,174.5545683,130.912592,146.6412405,165.7600834,178.4537308,209.8140849,231.447496,302.2803524,326.6042804,376.9284544,413.7574149,
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6785.488398,7338.599127,7599.332059,6726.614886,6146.880279,5379.829171,5764.435554,6234.511474,5440.253318,5985.620463,6548.568274,5404.462368,3715.556991,4437.437161,6062.214524,7864.937572,9933.108824,12418.18359,15853.46151,10455.57487,,,,
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,889.5232915,1130.787331,1273.021345,1185.215687,1258.809016,1583.450248,1496.382335,1755.386206,1849.816693,2051.776239,2291.297833,2874.457763,3078.434898,3367.736202,3426.581014,3562.987316,3814.00356,3802.113025,4002.881496,4295.72599,4465.686452,4870.739689,4464.484691,4512.802281,4830.052996,5250.552921,5492.864914,6072.297574,6655.388333,6801.653363,6700.514448,6814.396924,7023.324363,6848.237633,
Latin America & Caribbean (all income levels),LCN,381.4423691,426.8657384,416.3630533,450.7168579,473.8455128,506.0613429,505.1039282,530.5309287,579.1788641,614.109792,668.8163241,733.7286522,937.4290604,1188.554036,1218.147333,1323.005943,1423.001143,1577.015544,1834.259346,2136.524582,2408.168267,2206.198666,1917.071413,1853.656286,1867.515143,1864.597979,1924.866128,2139.787599,2298.331953,2629.239128,2743.236044,2920.14847,3344.17236,3748.783938,3910.657645,4157.11653,4477.836986,4423.174409,3950.004084,4308.043663,4148.190686,3680.055798,3732.735419,4220.676573,5034.824223,5813.071684,6747.864936,7739.67218,7196.057022,8758.709771,9686.402831,9575.151484,
Least developed countries: UN classification,LDC,,,,,,,,,,,,,,,,,,,,,288.0966614,280.8344022,256.1731622,250.8521075,265.2887461,280.3752412,300.6001031,300.1452555,298.0063739,300.2123984,299.8574036,256.427251,251.062212,229.2968149,254.3437028,264.2314457,273.3728526,268.1080777,264.0603529,269.0048927,269.6387878,283.9671347,311.3818917,355.0088376,405.4547144,459.2898409,547.0295224,661.1382908,638.1316194,702.5589241,776.9017858,802.1728414,
Low income,LIC,94.81772481,100.4715347,116.8859845,98.45408109,111.3761249,119.5242387,117.9085136,119.6156318,130.3822975,132.5761695,138.1006246,131.5376906,156.7715825,193.1337382,237.0177392,192.4890705,209.8786405,245.3433858,266.661214,283.28183,274.4440492,269.9937652,247.0241654,235.5021218,240.33363,253.5136447,261.4573627,276.1101357,272.6231061,282.3465971,277.4686251,247.53083,236.1636187,215.549864,240.4453817,262.140482,266.4994258,265.9478257,257.8565062,251.5878439,251.3009101,256.7496326,275.8137146,301.9012281,328.9021254,352.4959894,405.1093403,470.5605863,480.501121,514.4096161,565.8269333,595.9340249,
Liechtenstein,LIE,,,,,,,,,,4236.779873,4827.84672,5639.88105,7354.350413,8439.804295,10513.72179,11388.83867,12415.85278,17502.38726,19773.37553,20669.4985,19512.90329,19691.36156,19576.49837,18609.38653,19409.13505,28316.606,37876.36189,41359.88006,39430.4954,49452.38828,50977.55857,55271.63924,55892.48423,64140.15395,78786.81384,80033.65628,72372.01916,76944.75374,81530.96772,75057.88516,74437.65672,79495.51713,89944.74185,100286.6675,105306.7466,113873.925,130348.5591,138536.7578,134617.3796,,,,
Sri Lanka,LKA,143.0312875,139.6734291,117.3112562,121.2364236,152.1246263,153.11396,158.8878938,150.1981713,160.4265604,183.5121135,186.7067455,198.5799198,219.6642732,269.0896165,280.9201353,261.8152553,294.3989085,192.6133796,232.4911161,272.9112294,297.4233283,313.817124,335.2087502,387.3277474,377.3804426,397.1730988,408.1211213,420.409156,415.2907984,472.0864633,521.2464575,556.8123285,585.8936663,654.9440618,718.4438443,757.9482098,812.7924836,840.8737674,821.5964534,854.9267252,837.6988035,903.8964049,984.8101725,1063.160584,1242.40435,1423.477215,1614.41111,2013.911088,2057.113672,2400.015575,2835.991594,2923.209829,
Lower middle income,LMC,105.0256378,104.7694971,113.9750571,126.9797253,133.2219817,115.8271842,120.3624259,126.372539,137.7955717,148.8445015,151.4964768,160.3956933,186.3118163,231.5597015,245.4072308,270.2828815,303.5869669,330.6228582,366.414514,444.888505,460.4067655,454.1707478,434.4204596,419.5301681,428.7834885,436.1525037,469.4359628,480.7112455,477.139504,499.7124954,470.3788329,482.790833,474.5517719,506.5498257,557.7794423,597.2935654,605.6825414,534.6247977,573.1341703,596.4323205,592.3659639,626.075675,705.6982745,796.2113772,904.055175,1058.827474,1285.99363,1411.438702,1424.158083,1710.234275,1897.601568,1924.127596,
Low & middle income,LMY,126.7711788,129.2925927,135.9297756,147.4443516,159.1794153,160.6135989,160.9463404,166.2643346,181.2883656,193.4875049,203.4604923,222.5266931,274.83029,342.6916779,371.0908661,392.919877,433.571078,462.7479706,537.9536958,613.6213782,647.0249065,629.4557031,603.8512866,599.9754316,619.0616157,633.2992298,638.4143169,674.6403475,703.2327332,762.9944915,760.3198773,794.5752152,845.0326641,915.7701514,1015.035652,1095.769453,1143.108831,1114.574974,1088.15112,1159.627312,1146.969301,1149.888062,1271.50846,1469.757266,1710.422837,1986.867937,2413.406069,2841.250294,2799.435306,3320.237586,3809.910188,3963.831161,
Lesotho,LSO,41.21196202,47.46514188,52.36311027,56.73567571,58.80516396,59.57532062,61.03366144,62.01220893,65.23034885,66.59301377,72.59472505,75.25042926,110.3689039,134.3906156,130.1542485,125.3507077,159.9183014,214.7750609,227.6966619,330.0762521,323.8427377,237.9422384,252.6580241,210.668705,168.7364407,194.3592992,242.9515413,278.224523,287.5576088,340.8871243,373.9590417,433.9681789,426.1096891,437.6752616,489.8393914,458.5987111,477.2305058,449.8344166,435.7120417,415.4672157,377.4677708,348.346432,510.4294815,645.4934642,710.5483628,736.360043,816.8001863,826.8271068,862.7867207,1097.02433,1243.909506,1193.039051,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841.307562,2777.173624,2314.066817,2016.122217,1902.751696,2178.196091,2339.673918,2833.094228,3170.75246,3113.119772,3267.347443,3492.733445,4082.923995,5387.26273,6564.094228,7603.966776,8864.992301,11584.24118,14071.26511,11033.58846,11046.05185,14148.39115,14183.01602,
Luxembourg,LUX,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4260.991154,4397.172232,5439.434272,7383.029555,8889.449186,8626.312529,9408.893766,10395.95942,12922.05055,15073.29282,16388.64293,13717.87456,12482.46149,12267.38579,12022.42365,12374.39038,17993.44515,22250.00162,25002.00264,26388.66258,33177.05495,35439.24843,39229.82053,39721.41077,43554.59688,50592.52774,49681.09866,44139.78763,45565.1579,49213.96709,46453.24578,45743.43018,50582.82854,64531.98944,74388.70863,80925.21999,90015.5278,106919.5314,112028.5275,99281.76831,102009.3527,111812.9683,103827.9923,
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.155733,2572.896503,2883.556561,2796.31266,2549.032934,1854.410857,1743.067414,2007.684535,2106.882009,2273.01106,2521.006909,2745.603948,3048.976931,3300.934656,3529.940091,3983.019109,4810.669829,5950.128196,6973.160943,8713.067953,12638.14729,14857.88662,11475.69233,10723.35626,13837.60556,14007.87752,
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,3915.571067,3741.932195,4169.228804,4125.530247,4450.06328,5537.600577,6212.562437,7113.465094,8312.175674,9377.798152,12125.98729,13713.39191,14979.07263,16465.11247,16357.4003,16199.15221,14771.55676,13907.59159,14127.56667,14870.04996,15778.5127,17586.37702,22371.61368,25189.77936,30363.62373,36606.78267,40847.05249,40859.98718,53045.87903,67359.47356,78275.14752,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,159.2127036,181.9528946,197.8633756,203.0217655,208.4618292,198.2191408,204.6516653,214.3594774,233.5987368,247.3747023,266.5719685,304.1043089,366.5724246,441.5229,505.8942298,527.7799715,594.7171691,695.9331288,816.942689,943.4190872,747.7180775,736.7276625,650.1520184,580.8328283,573.0023696,740.1534658,799.2166032,927.1528008,935.5356506,1037.318458,1098.008625,1102.711621,1021.4363,1138.158244,1217.813691,1332.41747,1197.627292,1414.639693,1386.212022,1275.880346,1285.44743,1362.532449,1662.707186,1881.964721,1948.201997,2128.074688,2416.263549,2827.287803,2861.027067,2822.733739,3044.107888,2902.329958,
Monaco,MCO,,,,,,,,,,12479.72526,13812.13591,16732.92588,21421.96461,22707.45604,28249.79145,28813.13083,31432.86944,38355.27622,45845.10983,51526.62064,44364.66135,41377.86644,38883.61382,36379.14555,37552.05564,52162.26894,63049.66215,68427.20662,68574.24526,84289.55954,83727.0488,91651.04996,85421.72583,89415.82812,101963.2221,101315.7077,90909.10287,93110.98102,91398.3113,82537.44647,82537.26388,88995.59067,108862.7942,123263.6132,126599.4033,135688.7999,170632.9562,193892.3223,153042.3496,145229.8379,163025.859,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0930952,835.0154102,625.3015386,640.1654315,460.8322558,476.992678,462.172015,527.3916381,448.83657,321.0269725,354.001668,407.7304677,458.6781966,548.2904455,720.9431325,831.1602652,950.6164233,1230.811876,1695.973286,1525.526547,1631.533195,1970.118927,2037.557633,
Madagascar,MDG,133.8462234,138.1154367,138.4002537,142.6533297,144.4846301,152.1215707,157.5089598,165.5252097,165.0493941,169.070663,177.432718,192.9684658,231.1202433,260.5214115,301.3625218,279.7364538,293.7065638,322.8669435,407.0972003,462.142858,400.1637012,382.4222398,371.1104102,302.5923394,286.3297623,317.4368739,242.8775092,224.5414738,222.9305532,266.8922556,222.9855792,246.614824,266.5990563,228.3049883,234.892771,287.7713967,247.4504622,252.7817884,243.566786,246.282641,278.9874499,262.7418198,317.4220317,245.6704529,275.4767076,292.956519,379.0664996,471.442351,419.0909429,419.2238133,457.207965,447.4371289,
Maldives,MDV,,,,,,,,,,,,,,,,,,,,275.1728671,280.8336748,290.4269768,338.1562274,617.920503,692.7989276,746.9553618,718.8785499,830.2989992,904.5092855,996.4328809,1101.392091,1250.107997,1379.757984,1487.245166,1628.759027,1796.792966,1982.56115,2061.649102,2203.12783,2289.087402,2888.303106,2929.306411,3302.807645,3677.220875,3335.195,4304.056158,5002.542049,6027.324271,6208.59551,6552.484491,6487.561793,6566.647551,
Middle East & North Africa (all income levels),MEA,,,,,,,,288.4254798,312.5253722,335.8143202,381.9644539,457.9355999,598.1255071,1060.499058,1135.633897,1364.949818,1540.641454,1597.759496,2020.699836,2493.210097,2503.560499,2406.284083,2356.7397,2312.443548,2274.5813,2237.883197,1997.58747,1899.061388,1918.740089,2070.384206,2021.466221,2164.637057,2133.938387,2172.263806,2397.199253,2650.471209,2701.993883,2593.221397,2727.362573,3011.6035,2927.779515,2871.142918,3157.22794,3613.395272,4248.627734,4933.850803,5698.848176,7051.275146,6200.267632,7073.627109,8409.401087,,
Mexico,MEX,354.3868978,369.1352771,397.9025126,456.8517201,481.4794909,520.209296,550.225824,589.7779271,633.0844767,670.7484507,717.0582055,801.0900976,950.4039625,1200.983354,1426.127187,1402.256265,1253.817911,1529.817355,1957.934293,2762.594201,3477.418796,2366.261779,1988.064421,2300.32245,2369.312247,1630.019343,1731.667933,2216.295038,2644.197603,3052.032173,3577.808161,4050.999455,5566.499457,5709.966272,3640.427848,4133.448351,4912.965609,5045.548131,5734.056093,6663.652435,6962.810017,7031.971054,6683.228051,7083.468525,7858.76217,8618.25138,9191.057357,9559.793164,7690.546308,8884.560103,9717.473061,9748.868686,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,972.566233,1047.51905,1196.417825,1234.555747,1144.649658,1392.657264,1494.329506,1604.248462,1589.024949,1659.112051,1701.841959,1844.052489,1987.153361,2136.761769,2356.526852,2156.896317,2056.001496,2093.564732,2073.486695,2126.832872,2206.656116,2391.347403,2434.761306,2517.693389,2642.376249,2752.323769,2871.313853,2920.198357,2895.641627,3112.840467,3251.738261,3470.649795,
Middle income,MIC,132.5336687,134.7890509,140.6070591,155.3107584,167.1899393,168.0227315,168.5734771,174.3779904,190.1563679,203.5864372,214.2001093,236.1098621,292.1445137,364.5242105,392.1901581,420.8145586,464.731493,494.1582507,576.4147115,659.7218435,698.3058474,679.2738597,653.1522807,650.3070774,671.602176,686.5754167,691.8116289,731.4656897,764.5843122,831.6006026,829.7675738,873.0831013,932.7522769,1016.916083,1128.097308,1218.709734,1273.507979,1242.158019,1214.179693,1298.383923,1285.336421,1289.43221,1428.594501,1655.652349,1932.20337,2251.386985,2741.33506,3232.174067,3185.942952,3792.22955,4361.348228,4542.831422,
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.111395,2341.737013,1162.330922,1288.628726,1717.382507,2261.995994,2238.833626,1875.451414,1773.887559,1805.510758,1747.884265,1664.309096,1827.628145,2285.693374,2643.802568,2863.96318,3133.319212,3891.895346,4685.62208,4433.857082,4442.295954,4961.808783,4565.269884,
Mali,MLI,,,,,,,50.10304117,61.76650308,60.29057609,62.93803555,74.13579553,82.5738925,94.10663774,88.46943115,134.1774567,149.2444749,164.1298273,188.0301856,241.1804936,265.3708328,217.5584626,189.5049237,181.1474935,180.0986852,177.4003174,223.3372796,253.6837243,252.5307153,256.541051,304.0121085,297.994996,342.7453852,313.7505398,201.2346288,274.3576088,283.999332,261.5851399,267.3734292,257.627574,236.0961101,248.9630623,307.1697219,388.8183731,421.1704288,444.2846436,496.7442831,561.4963327,665.0546888,661.1317114,673.6946614,739.1683384,693.9843612,
Malta,MLT,,,,,,,,,,828.4448343,874.0611461,975.720863,1143.666676,1245.318421,1560.105097,1726.559135,2037.864767,2558.735434,3195.512396,3948.267165,3898.369997,3787.917514,3526.915361,3332.821024,3322.308159,4194.533622,5083.801082,5814.449842,6040.839467,7192.394285,7688.027507,8365.0131,7428.475601,8149.416324,9717.501938,9852.310011,9683.145408,10091.2798,10301.42329,10377.03732,9967.790407,10849.75028,12844.58799,14064.2296,14809.92518,15723.41979,18368.98839,20765.36892,19564.19575,19624.85381,21963.8116,20847.59057,
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (developing only),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.947226,1125.586594,1257.212152,1418.046531,1437.833399,1451.66058,1508.099606,1570.571977,1554.069466,1497.992965,1640.54312,1862.255419,2134.941845,2497.672607,3009.443226,3749.521595,3542.904396,3988.363216,4616.241551,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.415638,1896.719774,2097.749575,2783.71208,3372.957075,3665.327437,4370.597539,5938.583852,7305.809832,6712.623621,6635.90802,7253.452092,7041.224593,
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,1332.639034,1435.769512,1495.019841,1121.668356,1137.690352,1465.448398,1485.536696,1533.439903,1670.686625,1172.435552,1072.626645,587.2953779,339.5164004,405.9677159,631.9082865,580.9033053,505.5968612,477.3440507,445.000397,474.2060337,524.0377601,571.6020188,646.2369491,798.0243785,998.7563599,1333.877158,1631.90104,2135.811338,1715.363735,2285.645378,3181.104401,3672.96694,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,290.4181017,283.9659238,283.9965878,249.202079,255.4969229,334.2293649,391.5677834,175.9948663,156.820661,172.7632013,185.1501398,197.8584354,137.2012874,136.1458966,139.953828,140.586391,196.9042991,225.2503233,249.2386065,254.8743085,235.8383061,216.9227346,217.4614874,234.7954103,278.7826934,313.1079297,328.7073992,362.4324248,434.5301501,414.110156,386.9631655,511.2994942,565.1507459,
